CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,Contract,InternetService,PaperlessBilling,PaymentMethod,OnlineSecurity,TechSupport,StreamingService,MonthlyCharges,TotalCharges,Churn
CUST10852,Female,0,No,Yes,42,One year,DSL,Yes,Bank transfer,No,No,Yes,41.66,1853.44,No
CUST10104,Female,0,No,No,63,Month-to-month,DSL,No,Bank transfer,No,No,Yes,50.91,3166.4,No
CUST10422,Female,0,Yes,Yes,15,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes,Yes,73.02,1107.57,No
CUST10420,Female,0,No,No,29,One year,Fiber optic,No,Electronic check,No,Yes,Yes,70.5,2055.83,Yes
CUST10625,Male,0,No,Yes,69,Month-to-month,Fiber optic,Yes,Credit card,Yes,No,No,61.01,4077.17,No
CUST10587,Female,0,No,Yes,23,Two year,No,No,Electronic check,No,No,No,31.0,810.73,No
CUST11061,Male,0,Yes,Yes,52,Two year,Fiber optic,No,Credit card,Yes,Yes,Yes,73.83,3850.28,No
CUST10920,Female,1,No,No,67,Month-to-month,DSL,No,Bank transfer,Yes,Yes,No,58.32,4061.85,No
CUST10673,Female,0,No,No,20,Month-to-month,Fiber optic,Yes,Credit card,No,Yes,No,61.35,1205.62,No
CUST10120,Male,0,No,No,52,Month-to-month,DSL,Yes,Electronic check,No,Yes,Yes,54.96,2954.24,No
CUST10054,Female,0,Yes,No,30,Month-to-month,Fiber optic,No,Credit card,No,Yes,No,64.48,1835.27,No
CUST10152,Male,1,Yes,Yes,67,Month-to-month,DSL,Yes,Electronic check,No,No,Yes,52.58,3518.63,No
CUST10404,Male,0,Yes,No,43,Month-to-month,Fiber optic,No,Mailed check,No,No,Yes,69.98,2923.59,No
CUST11189,Male,0,No,Yes,17,Month-to-month,DSL,Yes,Credit card,No,Yes,No,46.54,1021.35,No
CUST10208,Female,1,No,Yes,11,One year,DSL,No,Bank transfer,No,Yes,Yes,56.73,686.08,No
CUST11135,Male,0,Yes,Yes,18,Month-to-month,DSL,Yes,Electronic check,Yes,No,Yes,53.38,950.38,No
CUST10659,Female,0,Yes,Yes,13,Two year,DSL,No,Electronic check,Yes,Yes,Yes,58.43,683.72,No
CUST11097,Female,0,Yes,No,55,Two year,Fiber optic,Yes,Mailed check,No,No,Yes,69.67,3796.59,No
CUST10233,Female,0,No,Yes,62,Month-to-month,DSL,Yes,Mailed check,Yes,No,No,54.39,3585.71,No
CUST10009,Male,0,Yes,No,72,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes,No,64.57,4565.08,No
CUST10160,Female,0,Yes,No,47,Two year,DSL,No,Mailed check,Yes,Yes,Yes,56.87,2613.93,No
CUST10037,Female,0,Yes,No,17,Month-to-month,DSL,No,Credit card,No,Yes,Yes,57.18,1104.39,No
CUST10453,Female,1,Yes,Yes,52,Two year,DSL,No,Bank transfer,Yes,No,Yes,62.63,3312.12,No
CUST10652,Female,0,No,No,20,Month-to-month,DSL,No,Mailed check,No,No,Yes,50.54,865.2,No
CUST10254,Male,1,Yes,Yes,69,Month-to-month,DSL,Yes,Mailed check,No,No,No,42.8,2956.73,No
CUST10304,Female,0,Yes,Yes,45,Month-to-month,Fiber optic,Yes,Mailed check,No,Yes,No,59.58,2734.95,No
CUST10897,Female,0,Yes,No,23,Two year,No,No,Electronic check,No,No,No,36.71,1046.11,No
CUST11049,Male,0,Yes,No,18,Two year,DSL,No,Bank transfer,No,No,No,35.96,781.79,No
CUST10881,Male,0,Yes,No,15,Month-to-month,DSL,Yes,Credit card,No,No,Yes,40.83,551.33,No
CUST10572,Male,1,Yes,Yes,22,Month-to-month,DSL,No,Electronic check,Yes,No,No,47.04,1125.67,No
CUST10624,Female,1,Yes,No,45,Month-to-month,Fiber optic,Yes,Electronic check,No,No,No,58.37,2627.42,No
CUST11145,Female,0,No,No,38,One year,DSL,Yes,Mailed check,No,No,Yes,47.62,1835.65,No
CUST11031,Male,0,Yes,No,16,Month-to-month,DSL,No,Credit card,Yes,Yes,Yes,54.65,1042.04,Yes
CUST11146,Female,0,Yes,Yes,61,Month-to-month,No,Yes,Bank transfer,No,No,No,28.31,1806.9,No
CUST10263,Male,0,Yes,Yes,6,One year,Fiber optic,Yes,Credit card,No,No,Yes,63.21,366.68,No
CUST10611,Male,0,Yes,No,17,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,Yes,69.28,1230.0,Yes
CUST10298,Male,1,Yes,No,68,Month-to-month,DSL,Yes,Bank transfer,Yes,No,No,51.47,3454.29,No
CUST10990,Female,0,Yes,No,7,Month-to-month,DSL,Yes,Electronic check,No,No,Yes,47.26,97.21,Yes
CUST10415,Male,0,Yes,No,16,Two year,DSL,Yes,Mailed check,No,No,Yes,52.36,780.03,No
CUST10151,Male,0,Yes,No,5,One year,Fiber optic,Yes,Electronic check,Yes,No,No,64.98,373.28,No
CUST10946,Male,0,Yes,No,23,Month-to-month,DSL,Yes,Bank transfer,No,No,Yes,51.77,1096.01,Yes
CUST10473,Male,0,Yes,No,9,One year,No,No,Mailed check,No,No,No,31.01,410.72,No
CUST10953,Male,0,Yes,No,19,Month-to-month,No,No,Electronic check,No,No,No,27.73,644.35,No
CUST10988,Female,0,Yes,No,51,One year,No,Yes,Mailed check,No,No,No,29.06,1410.73,No
CUST10779,Female,0,Yes,No,39,Two year,Fiber optic,Yes,Bank transfer,No,No,No,63.2,2632.88,No
CUST10641,Female,1,No,Yes,66,Month-to-month,Fiber optic,Yes,Credit card,No,No,Yes,62.06,4065.51,No
CUST11190,Female,0,Yes,Yes,24,Month-to-month,Fiber optic,Yes,Credit card,No,Yes,No,64.73,1477.21,No
CUST11143,Female,0,No,Yes,28,Month-to-month,Fiber optic,Yes,Electronic check,No,No,No,57.61,1658.38,Yes
CUST10551,Male,0,No,No,66,One year,No,Yes,Credit card,No,No,No,28.91,1849.04,No
CUST10640,Female,0,Yes,No,1,Month-to-month,DSL,No,Bank transfer,No,Yes,Yes,58.85,20.0,Yes
CUST10936,Male,0,Yes,No,19,Month-to-month,No,No,Credit card,No,No,No,33.23,601.28,No
CUST10929,Female,0,No,Yes,25,Month-to-month,Fiber optic,No,Mailed check,Yes,No,No,56.71,1438.1,Yes
CUST10489,Male,1,No,No,60,Month-to-month,Fiber optic,Yes,Electronic check,No,No,Yes,62.71,3918.32,No
CUST10820,Male,1,Yes,No,3,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,Yes,74.66,20.0,Yes
CUST10711,Male,0,Yes,No,57,Two year,Fiber optic,Yes,Bank transfer,No,No,No,57.59,3324.01,No
CUST11081,Male,0,No,Yes,37,Two year,No,Yes,Mailed check,No,No,No,25.82,1072.64,No
CUST10148,Male,0,No,No,10,Month-to-month,DSL,Yes,Credit card,No,Yes,Yes,60.2,686.96,No
CUST10147,Male,0,No,Yes,64,Month-to-month,Fiber optic,No,Bank transfer,No,Yes,Yes,75.78,4815.31,No
CUST11175,Male,0,Yes,No,50,Month-to-month,Fiber optic,Yes,Credit card,No,Yes,Yes,74.05,3796.82,No
CUST10963,Female,0,Yes,No,16,One year,No,Yes,Electronic check,No,No,No,27.15,373.25,No
CUST10346,Male,0,No,No,41,Month-to-month,No,Yes,Mailed check,No,No,No,29.93,988.28,No
CUST10403,Male,1,Yes,No,13,Month-to-month,DSL,Yes,Credit card,No,Yes,No,44.77,523.85,Yes
CUST10932,Female,0,No,No,45,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes,No,63.3,3072.2,No
CUST10955,Male,0,Yes,Yes,52,One year,DSL,Yes,Mailed check,No,No,No,43.16,2211.54,No
CUST11125,Female,0,Yes,Yes,63,Month-to-month,Fiber optic,Yes,Mailed check,Yes,No,Yes,78.32,4730.57,No
CUST10660,Female,0,Yes,No,60,Two year,Fiber optic,Yes,Electronic check,Yes,No,Yes,63.47,3870.44,No
CUST10464,Male,0,Yes,No,5,Two year,DSL,Yes,Credit card,No,No,Yes,47.91,248.96,No
CUST10187,Female,0,Yes,Yes,64,One year,DSL,Yes,Bank transfer,Yes,Yes,Yes,52.09,3324.33,No
CUST10609,Female,0,No,No,43,Month-to-month,Fiber optic,Yes,Credit card,No,No,No,55.87,2548.99,No
CUST10144,Female,0,Yes,No,24,Month-to-month,DSL,No,Electronic check,Yes,No,Yes,55.77,1310.47,No
CUST10752,Male,0,Yes,Yes,4,Month-to-month,Fiber optic,No,Bank transfer,No,Yes,Yes,72.44,140.65,Yes
CUST10982,Female,0,No,No,57,One year,DSL,Yes,Bank transfer,No,No,Yes,47.62,2809.27,No
CUST10198,Female,0,No,No,37,Two year,DSL,No,Electronic check,Yes,No,No,47.48,1748.82,No
CUST10884,Female,0,No,No,22,Month-to-month,No,Yes,Bank transfer,No,No,No,31.35,907.43,Yes
CUST10280,Female,0,Yes,No,20,Month-to-month,DSL,Yes,Mailed check,No,No,Yes,39.11,849.77,Yes
CUST10294,Female,0,Yes,No,70,Month-to-month,Fiber optic,Yes,Mailed check,Yes,No,Yes,74.01,5129.15,No
CUST11089,Female,0,Yes,Yes,64,One year,DSL,No,Credit card,Yes,No,Yes,57.75,3691.71,No
CUST10401,Female,0,No,No,63,Two year,Fiber optic,Yes,Electronic check,No,No,Yes,69.2,4455.71,No
CUST10123,Female,0,No,Yes,60,Two year,DSL,No,Credit card,No,Yes,No,43.35,2690.45,No
CUST10203,Male,0,No,No,2,Month-to-month,DSL,Yes,Mailed check,Yes,Yes,Yes,52.91,234.16,Yes
CUST10836,Female,0,Yes,Yes,25,One year,Fiber optic,Yes,Electronic check,Yes,No,No,66.12,1661.04,No
CUST10247,Male,0,No,No,54,One year,DSL,Yes,Mailed check,No,No,No,41.55,2066.56,No
CUST11140,Male,0,No,Yes,46,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,Yes,70.29,3190.75,Yes
CUST10385,Male,0,No,No,16,Month-to-month,No,No,Mailed check,No,No,No,26.42,204.74,No
CUST10855,Male,0,Yes,No,39,Month-to-month,No,Yes,Mailed check,No,No,No,28.31,877.18,No
CUST10220,Male,0,Yes,No,1,Month-to-month,Fiber optic,Yes,Mailed check,No,No,No,59.73,140.63,Yes
CUST10642,Female,0,Yes,No,29,Two year,DSL,No,Bank transfer,No,No,No,38.9,1258.81,No
CUST10002,Female,0,No,Yes,38,Month-to-month,No,Yes,Credit card,No,No,No,32.74,1461.24,No
CUST10113,Female,0,Yes,No,37,Month-to-month,DSL,No,Bank transfer,Yes,Yes,No,47.72,1898.14,No
CUST10699,Female,0,Yes,Yes,68,Month-to-month,No,Yes,Bank transfer,No,No,No,31.42,2178.45,No
CUST10952,Female,0,Yes,No,33,Month-to-month,No,Yes,Credit card,No,No,No,34.89,1056.74,No
CUST11079,Female,0,No,No,13,One year,Fiber optic,No,Bank transfer,No,Yes,No,59.91,765.27,No
CUST10442,Female,0,No,No,69,Month-to-month,DSL,No,Mailed check,No,No,No,39.0,2811.75,No
CUST10664,Female,0,Yes,No,43,Month-to-month,DSL,Yes,Credit card,Yes,No,No,47.0,2025.41,Yes
CUST11197,Female,0,No,Yes,36,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,Yes,70.98,2711.51,No
CUST10318,Male,1,No,No,57,One year,DSL,Yes,Credit card,No,No,No,44.0,2572.91,No
CUST10649,Female,1,Yes,No,60,Month-to-month,Fiber optic,Yes,Credit card,Yes,Yes,No,62.05,3660.04,No
CUST10710,Female,0,Yes,No,54,One year,DSL,Yes,Credit card,Yes,Yes,Yes,58.94,3355.59,No
CUST10973,Male,0,Yes,Yes,65,Month-to-month,DSL,No,Bank transfer,No,No,No,38.04,2412.97,No
CUST10628,Female,0,No,No,44,Two year,Fiber optic,No,Credit card,Yes,Yes,Yes,71.31,3057.62,No
CUST10633,Male,0,No,No,16,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,No,62.43,899.81,No
CUST11172,Male,0,No,No,41,Two year,Fiber optic,No,Mailed check,Yes,No,No,68.23,2810.15,No
CUST11107,Male,0,No,No,60,Two year,DSL,Yes,Credit card,Yes,Yes,No,49.32,3029.22,No
CUST10796,Male,0,Yes,No,6,One year,DSL,Yes,Credit card,Yes,No,Yes,54.17,272.38,No
CUST10646,Male,0,Yes,No,51,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,Yes,68.26,3434.35,No
CUST11013,Female,0,Yes,Yes,14,One year,Fiber optic,Yes,Electronic check,No,No,Yes,65.4,857.9,No
CUST10557,Female,0,No,No,2,Month-to-month,DSL,Yes,Electronic check,Yes,No,Yes,53.31,52.19,No
CUST10682,Male,0,No,No,27,One year,Fiber optic,No,Credit card,No,Yes,Yes,71.12,1973.44,No
CUST10578,Female,0,Yes,Yes,61,Two year,DSL,No,Electronic check,Yes,No,No,49.03,2808.33,No
CUST10525,Female,0,No,No,54,Two year,DSL,Yes,Credit card,Yes,No,No,48.32,2567.3,No
CUST11060,Female,0,No,No,15,One year,No,No,Credit card,No,No,No,31.35,672.03,Yes
CUST10541,Male,0,No,Yes,34,Month-to-month,DSL,Yes,Bank transfer,No,No,Yes,57.25,1915.74,No
CUST10749,Male,1,No,No,53,One year,Fiber optic,Yes,Mailed check,Yes,Yes,Yes,78.0,3947.38,No
CUST11110,Male,0,No,Yes,68,One year,DSL,Yes,Electronic check,Yes,Yes,No,52.9,3667.98,No
CUST10485,Male,1,Yes,Yes,59,Month-to-month,DSL,No,Bank transfer,No,No,Yes,57.58,3334.2,No
CUST10096,Female,0,Yes,No,64,Month-to-month,DSL,No,Credit card,No,No,Yes,57.32,3803.09,No
CUST11021,Male,0,Yes,No,35,One year,DSL,Yes,Bank transfer,Yes,No,Yes,52.15,1874.87,No
CUST10564,Male,0,No,No,28,One year,Fiber optic,No,Mailed check,Yes,Yes,Yes,76.71,2408.13,No
CUST10743,Female,1,No,No,57,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,No,Yes,69.88,3828.06,Yes
CUST10864,Female,0,Yes,Yes,12,Month-to-month,No,Yes,Credit card,No,No,No,38.46,330.05,No
CUST10892,Male,0,Yes,No,12,One year,DSL,No,Mailed check,No,No,No,36.18,600.05,No
CUST11039,Male,1,No,No,34,Month-to-month,No,Yes,Mailed check,No,No,No,26.65,985.14,No
CUST10207,Female,1,No,Yes,30,Month-to-month,Fiber optic,No,Mailed check,Yes,No,No,58.58,1726.93,Yes
CUST10393,Female,0,No,No,2,Two year,Fiber optic,Yes,Electronic check,No,No,Yes,72.74,143.53,No
CUST10795,Male,0,No,No,58,Month-to-month,Fiber optic,No,Electronic check,No,No,Yes,70.28,4153.03,No
CUST10871,Male,0,No,Yes,4,Two year,DSL,No,Electronic check,No,Yes,Yes,60.98,301.36,No
CUST10398,Female,0,No,No,7,Month-to-month,DSL,Yes,Electronic check,Yes,Yes,Yes,57.92,464.75,No
CUST10767,Male,0,Yes,No,27,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,No,58.73,1650.27,No
CUST11100,Male,0,No,No,13,Month-to-month,Fiber optic,Yes,Mailed check,No,No,No,61.17,876.68,Yes
CUST11029,Male,0,Yes,No,23,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,No,No,65.67,1509.32,No
CUST10643,Female,0,No,Yes,70,Month-to-month,DSL,No,Bank transfer,Yes,No,Yes,50.97,3510.73,No
CUST10613,Female,0,Yes,No,62,One year,No,No,Electronic check,No,No,No,24.93,1457.48,No
CUST10961,Male,0,Yes,No,54,Month-to-month,DSL,Yes,Mailed check,Yes,No,No,44.44,2362.95,No
CUST10726,Male,0,Yes,No,14,Month-to-month,Fiber optic,No,Electronic check,No,Yes,No,64.65,951.81,No
CUST10684,Female,0,No,No,38,Two year,DSL,No,Bank transfer,Yes,No,Yes,52.89,2254.4,No
CUST10099,Female,0,No,No,49,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,Yes,56.63,2705.49,No
CUST10805,Female,0,No,No,33,Month-to-month,DSL,Yes,Bank transfer,Yes,Yes,No,50.45,1788.07,No
CUST10407,Female,0,No,No,36,One year,No,Yes,Mailed check,No,No,No,30.2,1331.33,No
CUST10503,Male,1,Yes,Yes,65,One year,Fiber optic,Yes,Electronic check,No,No,No,58.56,3931.71,No
CUST11072,Female,1,Yes,No,67,One year,DSL,No,Credit card,Yes,No,Yes,53.86,3526.49,No
CUST11057,Female,0,Yes,No,26,Month-to-month,Fiber optic,Yes,Electronic check,No,No,No,57.67,1545.79,Yes
CUST10930,Male,0,Yes,No,20,One year,DSL,Yes,Mailed check,No,No,Yes,48.77,834.32,No
CUST10780,Male,0,Yes,No,48,Month-to-month,Fiber optic,Yes,Credit card,Yes,Yes,No,65.14,3126.5,No
CUST10201,Male,0,No,No,69,Two year,DSL,Yes,Credit card,Yes,No,No,48.83,3493.01,No
CUST10135,Male,0,No,No,27,Two year,DSL,Yes,Mailed check,Yes,No,No,49.1,1402.09,No
CUST11052,Male,0,No,No,4,Month-to-month,DSL,Yes,Electronic check,Yes,No,No,45.5,198.22,No
CUST10041,Male,0,No,No,23,Month-to-month,DSL,Yes,Mailed check,No,No,Yes,51.02,878.77,No
CUST11018,Male,0,Yes,No,19,Month-to-month,Fiber optic,Yes,Mailed check,Yes,No,Yes,76.89,1477.09,No
CUST10231,Female,0,No,No,38,Month-to-month,No,Yes,Credit card,No,No,No,31.44,1237.34,No
CUST10379,Female,0,Yes,No,2,Two year,DSL,Yes,Bank transfer,No,No,No,39.35,20.0,No
CUST10289,Male,0,Yes,No,50,Month-to-month,DSL,No,Credit card,Yes,Yes,Yes,55.23,2784.46,No
CUST10419,Female,1,Yes,Yes,37,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes,Yes,74.29,2716.16,No
CUST10392,Male,0,Yes,No,4,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,Yes,No,71.36,287.26,No
CUST10593,Male,0,No,No,70,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes,No,61.73,4357.82,Yes
CUST11087,Male,1,Yes,No,23,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,Yes,66.99,1502.47,No
CUST10648,Male,0,Yes,No,3,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,Yes,64.96,93.52,Yes
CUST10521,Female,1,No,No,49,One year,DSL,Yes,Bank transfer,No,No,Yes,44.52,2238.47,No
CUST10065,Male,0,Yes,No,30,Month-to-month,DSL,No,Bank transfer,No,No,No,39.13,1177.19,No
CUST10015,Female,1,No,No,10,Month-to-month,No,No,Credit card,No,No,No,32.12,142.3,No
CUST11065,Female,1,Yes,Yes,18,One year,DSL,Yes,Electronic check,Yes,No,Yes,49.25,840.88,No
CUST10493,Male,0,Yes,No,46,Month-to-month,DSL,Yes,Credit card,Yes,No,No,45.2,2015.06,No
CUST10380,Male,0,No,Yes,42,Two year,No,Yes,Mailed check,No,No,No,30.35,1215.68,No
CUST10188,Male,0,Yes,No,67,Two year,DSL,Yes,Bank transfer,Yes,No,No,45.02,3034.49,No
CUST10764,Female,0,Yes,No,36,Month-to-month,Fiber optic,No,Credit card,No,No,Yes,70.49,2412.52,No
CUST10217,Female,0,Yes,No,34,Month-to-month,DSL,Yes,Credit card,No,Yes,Yes,49.54,1715.99,No
CUST10792,Female,0,No,No,53,One year,DSL,No,Electronic check,Yes,Yes,No,51.89,2760.62,No
CUST11077,Female,0,Yes,No,13,Month-to-month,Fiber optic,Yes,Electronic check,No,No,Yes,66.14,949.69,No
CUST10879,Male,0,Yes,No,60,Month-to-month,DSL,No,Electronic check,No,Yes,Yes,53.26,3439.59,No
CUST10338,Male,1,Yes,No,63,Two year,DSL,No,Credit card,Yes,No,Yes,66.66,4183.51,No
CUST10720,Female,0,Yes,Yes,57,Two year,Fiber optic,Yes,Mailed check,No,No,Yes,68.63,3808.04,No
CUST10296,Female,0,No,No,14,Month-to-month,DSL,Yes,Electronic check,No,No,No,38.7,544.81,Yes
CUST11017,Female,1,No,No,24,Two year,DSL,Yes,Electronic check,No,No,Yes,49.8,1262.54,Yes
CUST10456,Male,0,Yes,No,38,Month-to-month,DSL,Yes,Electronic check,No,Yes,No,43.14,1765.25,No
CUST10816,Male,1,Yes,Yes,52,Two year,DSL,Yes,Electronic check,No,Yes,No,40.14,2250.99,No
CUST10270,Male,1,No,No,14,Month-to-month,Fiber optic,Yes,Mailed check,No,No,No,59.74,876.95,Yes
CUST10996,Male,0,No,No,31,Month-to-month,DSL,Yes,Credit card,Yes,Yes,No,54.37,1766.46,No
CUST10202,Female,0,No,Yes,59,Month-to-month,DSL,No,Credit card,No,No,No,43.73,2554.3,No
CUST10162,Male,0,No,No,50,Month-to-month,DSL,Yes,Mailed check,Yes,Yes,Yes,63.27,3331.22,No
CUST10730,Female,0,No,No,67,Month-to-month,Fiber optic,Yes,Mailed check,Yes,No,Yes,69.08,4621.36,No
CUST10402,Female,0,Yes,No,12,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes,Yes,76.02,744.93,Yes
CUST10703,Male,0,No,No,12,One year,Fiber optic,No,Mailed check,No,No,Yes,63.24,823.51,No
CUST11130,Female,0,Yes,No,34,Two year,Fiber optic,No,Bank transfer,No,No,No,55.65,1804.94,No
CUST10566,Female,0,Yes,No,21,Two year,Fiber optic,Yes,Credit card,No,No,No,55.89,1081.96,No
CUST11022,Male,0,Yes,No,62,Month-to-month,Fiber optic,Yes,Bank transfer,No,Yes,No,65.38,4201.84,No
CUST11026,Female,0,No,No,49,Month-to-month,Fiber optic,Yes,Mailed check,Yes,No,No,65.44,3056.24,No
CUST11105,Female,0,Yes,No,69,Month-to-month,Fiber optic,Yes,Credit card,Yes,Yes,No,71.38,5043.03,No
CUST10206,Male,0,No,No,51,One year,DSL,Yes,Credit card,No,Yes,Yes,50.62,2649.56,No
CUST10035,Female,0,No,No,1,One year,No,No,Electronic check,No,No,No,25.2,79.2,No
CUST10776,Male,1,Yes,Yes,4,Month-to-month,DSL,Yes,Credit card,Yes,Yes,Yes,65.41,385.41,Yes
CUST10509,Female,0,No,No,4,Month-to-month,DSL,Yes,Electronic check,No,No,No,44.0,218.26,Yes
CUST11184,Female,0,No,No,62,Month-to-month,Fiber optic,Yes,Credit card,No,No,Yes,68.29,4288.31,No
CUST10092,Female,0,No,Yes,56,Two year,No,No,Electronic check,No,No,No,22.36,1233.87,No
CUST10898,Female,0,No,Yes,43,Month-to-month,DSL,No,Credit card,No,No,Yes,49.71,2141.92,No
CUST10565,Female,0,No,No,24,One year,No,Yes,Credit card,No,No,No,25.72,665.04,No
CUST10777,Male,0,Yes,No,37,Two year,DSL,Yes,Mailed check,No,No,Yes,54.79,1915.41,No
CUST10242,Male,0,Yes,Yes,35,Two year,No,No,Electronic check,No,No,No,36.02,1455.6,No
CUST10014,Male,0,Yes,Yes,32,Two year,DSL,Yes,Mailed check,Yes,Yes,Yes,61.89,1918.22,No
CUST10316,Female,0,No,Yes,8,Month-to-month,Fiber optic,No,Credit card,No,No,Yes,65.59,534.47,No
CUST10601,Male,0,No,No,15,Month-to-month,Fiber optic,No,Electronic check,No,Yes,Yes,69.64,1065.39,No
CUST10388,Male,0,Yes,Yes,47,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,No,Yes,71.59,3243.9,No
CUST10167,Female,0,No,Yes,1,One year,Fiber optic,Yes,Bank transfer,No,No,Yes,69.29,119.95,No
CUST10841,Male,1,No,No,39,One year,Fiber optic,Yes,Mailed check,No,Yes,No,67.85,2628.07,No
CUST10021,Female,0,No,Yes,69,One year,DSL,No,Mailed check,No,No,Yes,51.52,3702.33,No
CUST10647,Male,0,Yes,No,33,Month-to-month,DSL,No,Mailed check,No,Yes,Yes,52.18,1671.62,No
CUST11155,Female,1,No,Yes,20,Two year,DSL,No,Electronic check,No,No,Yes,54.44,957.83,No
CUST10832,Male,0,No,No,66,One year,Fiber optic,Yes,Mailed check,Yes,No,No,66.22,4308.16,No
CUST10563,Male,0,Yes,No,12,One year,Fiber optic,Yes,Mailed check,No,Yes,No,63.01,822.45,Yes
CUST11171,Female,0,No,No,44,Two year,No,Yes,Credit card,No,No,No,24.67,1090.68,No
CUST10687,Female,0,No,No,64,One year,Fiber optic,Yes,Bank transfer,No,No,Yes,59.51,3731.36,No
CUST10958,Male,0,No,No,26,Month-to-month,No,No,Bank transfer,No,No,No,27.36,729.41,No
CUST10190,Female,1,Yes,No,10,Month-to-month,DSL,No,Credit card,No,No,Yes,48.75,491.46,No
CUST10976,Female,0,Yes,No,64,Two year,DSL,Yes,Credit card,No,No,No,43.49,2899.11,No
CUST10700,Male,0,No,No,25,Month-to-month,No,Yes,Electronic check,No,No,No,33.61,536.85,No
CUST10511,Male,0,No,Yes,26,One year,Fiber optic,No,Mailed check,Yes,No,No,61.56,1612.39,No
CUST11083,Male,0,Yes,Yes,71,Two year,DSL,Yes,Mailed check,No,Yes,No,45.37,3417.24,No
CUST10475,Male,1,No,No,68,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes,No,67.15,4443.92,No
CUST10857,Male,0,Yes,No,71,Month-to-month,DSL,Yes,Bank transfer,Yes,Yes,Yes,62.35,4402.58,No
CUST10748,Male,0,No,No,1,One year,Fiber optic,Yes,Mailed check,Yes,No,Yes,73.0,20.0,No
CUST10253,Female,0,Yes,No,6,Month-to-month,DSL,Yes,Credit card,No,Yes,Yes,60.62,385.65,No
CUST10022,Male,0,No,Yes,62,One year,DSL,No,Mailed check,No,Yes,Yes,53.75,3373.36,No
CUST10460,Male,0,Yes,Yes,9,Month-to-month,Fiber optic,Yes,Credit card,No,No,Yes,67.54,572.69,Yes
CUST10277,Male,0,Yes,No,35,Month-to-month,DSL,Yes,Electronic check,No,Yes,Yes,53.88,1931.76,No
CUST10956,Male,0,No,Yes,49,Two year,Fiber optic,No,Credit card,Yes,Yes,No,68.18,3336.65,No
CUST10386,Female,0,No,Yes,6,Month-to-month,DSL,No,Credit card,Yes,Yes,No,47.58,279.8,No
CUST10806,Female,0,Yes,No,12,One year,DSL,Yes,Bank transfer,Yes,Yes,No,45.34,587.82,No
CUST10344,Female,0,No,Yes,63,Month-to-month,Fiber optic,Yes,Electronic check,No,No,Yes,64.94,4132.43,No
CUST10770,Male,0,No,No,28,Month-to-month,No,No,Electronic check,No,No,No,28.95,852.68,No
CUST10131,Female,0,No,No,63,Month-to-month,No,Yes,Mailed check,No,No,No,25.95,1598.68,Yes
CUST10872,Female,0,No,Yes,51,One year,DSL,Yes,Mailed check,No,Yes,No,47.81,2388.57,No
CUST11124,Male,0,No,Yes,17,Month-to-month,DSL,Yes,Bank transfer,No,No,Yes,49.27,874.68,No
CUST10088,Male,0,No,No,17,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,No,63.5,945.18,Yes
CUST10331,Male,0,No,No,23,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes,Yes,82.04,1945.42,No
CUST10467,Female,0,Yes,No,22,One year,Fiber optic,No,Mailed check,No,Yes,Yes,68.39,1500.58,No
CUST10122,Male,0,Yes,Yes,32,Month-to-month,Fiber optic,Yes,Mailed check,No,Yes,Yes,68.09,2167.58,No
CUST11045,Female,0,No,No,39,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,No,57.88,2256.59,No
CUST11096,Female,0,Yes,Yes,20,Month-to-month,Fiber optic,No,Electronic check,No,No,No,56.61,1292.48,No
CUST11131,Female,0,No,Yes,36,Two year,DSL,Yes,Bank transfer,No,No,Yes,54.36,1804.89,No
CUST10861,Female,0,No,Yes,29,Two year,Fiber optic,No,Bank transfer,No,Yes,No,62.27,1736.86,No
CUST11127,Female,0,Yes,No,7,One year,DSL,Yes,Bank transfer,No,Yes,No,43.13,108.67,No
